Site,Core,Season,Month,Year,Sensor,Replicate,Time,Depth_um,O2_umol_L,O2_Signal_mV,Temp_C,Temp_Signal_mV
Big Egg,1,Spring,May,2017,Sensor 1,2,31-05-2017 11:27:45,2200,97.56265259,37.12330627,20.71787262,210.2161865
Big Egg,1,Spring,May,2017,Sensor 1,2,31-05-2017 11:28:06,2500,61.78525162,23.61135864,20.72254753,210.2536316
Big Egg,1,Spring,May,2017,Sensor 1,2,31-05-2017 11:28:28,2800,25.53498077,9.920822144,20.74775696,210.4555511
Big Egg,1,Spring,May,2017,Sensor 1,2,31-05-2017 11:28:49,3100,3.630429029,1.648193359,20.77637291,210.6847382
Big Egg,1,Spring,May,2017,Sensor 1,2,31-05-2017 11:29:10,3400,-0.090825371,0.242797852,20.80192757,210.8894196
Big Egg,1,Spring,May,2017,Sensor 1,2,31-05-2017 11:29:32,3700,-0.237729758,0.187316895,20.84051704,211.1985016
Big Egg,1,Spring,May,2017,Sensor 1,2,31-05-2017 11:29:53,4000,-0.223912016,0.1925354,20.8666935,211.4081573
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:32:17,-2000,252.5839081,95.66973877,21.03844452,212.783783
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:32:38,-1700,253.5056915,96.01786804,21.05774689,212.938385
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:32:59,-1400,253.2297058,95.91363525,21.07749176,213.0965271
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:33:21,-1100,253.0830841,95.85826111,21.09802818,213.2610168
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:33:42,-800,251.4539185,95.24298096,21.12807274,213.5016632
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:34:03,-500,247.3952179,93.71014404,21.14306068,213.6216888
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:34:25,-200,239.3743896,90.68093872,21.1589756,213.749176
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:34:46,100,227.1141357,86.05064392,21.17951202,213.9136505
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:35:07,400,205.6037903,77.92689514,21.20624161,214.1277313
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:35:29,700,172.5705109,65.4513092,21.23598099,214.3659363
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:35:50,1000,141.1103058,53.56982422,21.25561523,214.5231934
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:36:11,1300,125.4790115,47.66639709,21.28601074,214.7666473
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:36:32,1600,104.3936691,39.70315552,21.30073357,214.8845673
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:36:54,1900,74.26448822,28.32435608,21.3073864,214.9378662
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:37:15,2200,62.16123962,23.75335693,21.3266468,215.0921173
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:37:36,2500,32.32607651,12.4855957,21.34913254,215.2722168
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:37:58,2800,7.119893074,2.966049194,21.37939644,215.5146027
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:38:19,3100,0.780096233,0.571716309,21.39404678,215.631958
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:38:40,3400,-0.208437771,0.198379517,21.40042496,215.6830292
Big Egg,1,Spring,May,2017,Sensor 1,3,31-05-2017 11:39:01,3700,-0.333524674,0.151138306,21.40799904,215.7437134
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:13:47,-2000,245.0736847,80.93507385,19.08145523,197.1094208
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:14:08,-1700,245.1156769,80.9490509,19.13567734,197.5437012
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:14:29,-1400,244.6060181,80.77938843,19.19866943,198.0482483
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:14:50,-1100,243.4034119,80.37904358,19.25383949,198.4901123
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:15:12,-800,241.4015656,79.71263123,19.29402733,198.8119965
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:15:33,-500,237.7144012,78.48518372,19.34032631,199.1828308
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:15:54,-200,232.1769257,76.64176941,19.39479637,199.6190948
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:16:16,100,225.6573181,74.47140503,19.45080948,200.0677338
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:16:37,400,214.8695679,70.88018799,19.50971031,200.539505
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:16:58,700,201.3159637,66.3682251,19.56578827,200.9886475
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:17:19,1000,175.7687683,57.86361694,19.6057148,201.3084412
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:17:41,1300,146.3455505,48.06869507,19.64439583,201.6182556
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:18:02,1600,114.534729,37.47894287,19.69215965,202.000824
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:18:23,1900,80.60407257,26.1835022,19.73088646,202.3109894
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:18:45,2200,37.27619934,11.75975037,19.78120995,202.7140656
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:19:06,2500,18.3458252,5.457870483,19.83872414,203.1747131
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:19:27,2800,7.078585148,1.70703125,19.87246513,203.4449463
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:19:49,3100,4.379654408,0.808563232,19.8986187,203.6544342
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:20:10,3400,3.645311832,0.564102173,19.94573021,204.0317688
Big Egg,1,Spring,May,2017,Sensor 2,1,31-05-2017 11:20:31,3700,0.271121472,-0.559158325,19.99206543,204.4028778
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:22:47,-2000,245.2194977,80.98361206,20.23777008,206.3708344
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:23:08,-1700,243.6866913,80.4733429,20.2746315,206.6660767
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:23:30,-1400,243.9605103,80.5644989,20.30885506,206.9402008
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:23:51,-1100,244.6033173,80.77848816,20.34402275,207.2218628
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:24:12,-800,244.6178436,80.7833252,20.40207863,207.6868591
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:24:34,-500,244.4114075,80.71459961,20.43631363,207.9610596
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:24:55,-200,240.3955994,79.37774658,20.46559906,208.1956329
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:25:16,100,230.6024017,76.11761475,20.47542,208.2742767
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:25:37,400,216.2805939,71.34991455,20.50229073,208.489502
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:25:59,700,196.742569,64.8457489,20.54320145,208.8171692
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:26:20,1000,166.7679901,54.86727905,20.57862854,209.1009216
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:26:41,1300,141.4199371,46.42897034,20.60752487,209.3323517
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:27:03,1600,112.1882324,36.69779968,20.63912201,209.585434
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:27:24,1900,81.2493515,26.39831543,20.68598175,209.9607544
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:27:45,2200,55.97143555,17.98335266,20.71787262,210.2161865
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:28:06,2500,34.64643478,10.88430786,20.72254753,210.2536316
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:28:28,2800,16.73431396,4.921401978,20.74775696,210.4555511
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:28:49,3100,5.888309002,1.310791016,20.77637291,210.6847382
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:29:10,3400,4.831370831,0.958938599,20.80192757,210.8894196
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:29:32,3700,3.962911367,0.669830322,20.84051704,211.1985016
Big Egg,1,Spring,May,2017,Sensor 2,2,31-05-2017 11:29:53,4000,3.477138519,0.508117676,20.8666935,211.4081573
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:32:17,-2000,248.557251,82.09474182,21.03844452,212.783783
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:32:38,-1700,245.9434357,81.22460938,21.05774689,212.938385
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:32:59,-1400,245.97052,81.23362732,21.07749176,213.0965271
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:33:21,-1100,248.3663788,82.03120422,21.09802818,213.2610168
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:33:42,-800,248.9772491,82.23455811,21.12807274,213.5016632
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:34:03,-500,245.947876,81.22608948,21.14306068,213.6216888
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:34:25,-200,238.2314758,78.65731812,21.1589756,213.749176
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:34:46,100,223.3183746,73.69277954,21.17951202,213.9136505
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:35:07,400,200.5359192,66.10855103,21.20624161,214.1277313
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:35:29,700,187.350296,61.71908569,21.23598099,214.3659363
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:35:50,1000,166.047348,54.62738037,21.25561523,214.5231934
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:36:11,1300,122.2372818,40.04310608,21.28601074,214.7666473
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:36:32,1600,83.85725403,27.26647949,21.30073357,214.8845673
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:36:54,1900,39.39571381,12.46533203,21.3073864,214.9378662
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:37:15,2200,15.69836903,4.576538086,21.3266468,215.0921173
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:37:36,2500,10.61068153,2.882858276,21.34913254,215.2722168
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:37:58,2800,9.018009186,2.352661133,21.37939644,215.5146027
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:38:19,3100,5.355095863,1.133285522,21.39404678,215.631958
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:38:40,3400,4.011910439,0.686141968,21.40042496,215.6830292
Big Egg,1,Spring,May,2017,Sensor 2,3,31-05-2017 11:39:01,3700,2.064923525,0.037994385,21.40799904,215.7437134
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:54:01,-2000,246.1454926,93.23815918,22.45576286,224.1356812
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:54:23,-1700,244.8696136,92.75630188,22.47427368,224.2839508
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:54:44,-1400,244.442627,92.595047,22.495121,224.4509277
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:55:05,-1100,243.8479004,92.37043762,22.50096512,224.4977417
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:55:26,-800,243.8667755,92.37756348,22.48397636,224.3616638
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:55:48,-500,243.8879395,92.38555908,22.48956108,224.4064026
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:56:09,-200,242.2577362,91.7698822,22.50619125,224.5395966
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:56:30,100,234.9727173,89.01856995,22.51463509,224.6072235
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:56:52,400,217.9065094,82.57322693,22.52100945,224.6582794
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:57:13,700,188.5642548,71.49162292,22.51814842,224.6353607
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:57:34,1000,156.3134613,59.31155396,22.53234673,224.7490845
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:57:55,1300,129.3325043,49.12173462,22.53500938,224.7704163
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:58:17,1600,94.85054016,36.09902954,22.53501511,224.770462
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:58:38,1900,49.96171188,19.14599609,22.53564453,224.7754974
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:58:59,2200,31.48646545,12.16850281,22.54025078,224.8123932
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:59:21,2500,10.45182705,4.224411011,22.53665352,224.7835693
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 12:59:42,2800,1.671784878,0.908477783,22.54382324,224.8410034
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 13:00:03,3100,-0.259183615,0.179214478,22.54937172,224.885437
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 13:00:25,3400,-0.389886498,0.129852295,22.56015015,224.9717865
Big Egg,2,Spring,May,2017,Sensor 1,1,31-05-2017 13:00:46,3700,-0.375099093,0.135437012,22.57467079,225.0880737
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:02:24,-2000,241.6678467,91.54710388,22.57353592,225.0789948
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:02:45,-1700,242.5905762,91.89558411,22.57371902,225.0804596
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:03:07,-1400,242.8634491,91.99864197,22.57840538,225.1179962
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:03:28,-1100,242.8795319,92.00471497,22.58975029,225.2088623
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:03:49,-800,242.1075592,91.71316528,22.60071373,225.2966766
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:04:11,-500,237.8939514,90.12182617,22.60363579,225.3200684
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:04:32,-200,224.7707825,85.16563416,22.61466408,225.4084015
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:04:53,100,198.4766693,75.23521423,22.62279701,225.4735413
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:05:15,400,160.2502594,60.7983551,22.62598801,225.4990997
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:05:36,700,107.544838,40.89324951,22.63675499,225.5853271
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:05:57,1000,44.53909683,17.09805298,22.64247131,225.631134
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:06:18,1300,18.32806015,7.199005127,22.65018082,225.6928711
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:06:40,1600,11.07616997,4.460205078,22.63703537,225.5875854
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:07:01,1900,0.934838712,0.630157471,22.6272583,225.5092773
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:07:22,2200,-0.280637473,0.171112061,22.62728119,225.5094604
Big Egg,2,Spring,May,2017,Sensor 1,2,31-05-2017 13:07:44,2500,-0.44519785,0.108963013,22.64161301,225.6242371
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:10:10,-2000,247.5693665,93.77590942,22.65626335,225.7415924
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:10:31,-1700,247.7565918,93.84661865,22.66222572,225.7893372
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:10:52,-1400,247.5131683,93.75468445,22.66800308,225.8356171
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:11:13,-1100,247.397171,93.71087646,22.67464828,225.8888397
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:11:35,-800,246.9081726,93.52619934,22.67469788,225.8892365
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:11:56,-500,246.6898346,93.44374084,22.67836952,225.9186554
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:12:17,-200,242.7629242,91.9606781,22.68766212,225.9930725
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:12:39,100,235.3486633,89.16055298,22.69351959,226.0399933
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:13:00,400,225.5189514,85.44819641,22.70785904,226.1548462
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:13:21,700,213.5236969,80.91798401,22.7108078,226.1784668
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:13:43,1000,199.7010803,75.69763184,22.71199226,226.1879425
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:14:04,1300,181.1861115,68.70513916,22.7122612,226.190094
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:14:25,1600,139.6951599,53.03536987,22.70320702,226.1175842
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:14:46,1900,78.61186218,29.96621704,22.69692993,226.0673065
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:15:08,2200,19.54357529,7.658065796,22.70438576,226.1270142
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:15:29,2500,11.63716221,4.672073364,22.70804596,226.1563416
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:15:50,2800,6.062472343,2.566696167,22.70990181,226.1711884
Big Egg,2,Spring,May,2017,Sensor 1,3,31-05-2017 13:16:12,3100,0.837185323,0.593276978,22.72927666,226.3263855
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:54:01,-2000,239.4774475,79.07209778,22.45576286,224.1356812
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:54:23,-1700,239.6486969,79.12910461,22.47427368,224.2839508
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:54:44,-1400,241.0602264,79.59899902,22.495121,224.4509277
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:55:05,-1100,241.0975342,79.61141968,22.50096512,224.4977417
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:55:26,-800,241.3941345,79.7101593,22.48397636,224.3616638
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:55:48,-500,239.5138397,79.08421326,22.48956108,224.4064026
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:56:09,-200,233.2369385,76.99464417,22.50619125,224.5395966
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:56:30,100,220.7301025,72.83114624,22.51463509,224.6072235
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:56:52,400,196.3660583,64.72041321,22.52100945,224.6582794
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:57:13,700,162.2370758,53.35894775,22.51814842,224.6353607
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:57:34,1000,129.9514771,42.61114502,22.53234673,224.7490845
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:57:55,1300,51.91914368,16.63435364,22.53500938,224.7704163
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:58:17,1600,38.63052368,12.21060181,22.53501511,224.770462
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:58:38,1900,15.3205862,4.450775146,22.53564453,224.7754974
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:58:59,2200,11.03264999,3.023330688,22.54025078,224.8123932
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:59:21,2500,5.72921133,1.257827759,22.53665352,224.7835693
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 12:59:42,2800,3.885035515,0.64390564,22.54382324,224.8410034
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 13:00:03,3100,3.094222546,0.380645752,22.54937172,224.885437
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 13:00:25,3400,2.566143036,0.204849243,22.56015015,224.9717865
Big Egg,2,Spring,May,2017,Sensor 2,1,31-05-2017 13:00:46,3700,1.923885345,-0.008956909,22.57467079,225.0880737
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:02:24,-2000,240.2401123,79.32598877,22.57353592,225.0789948
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:02:45,-1700,241.8102417,79.84867859,22.57371902,225.0804596
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:03:07,-1400,242.148056,79.96113586,22.57840538,225.1179962
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:03:28,-1100,242.2554474,79.99688721,22.58975029,225.2088623
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:03:49,-800,242.2537537,79.99632263,22.60071373,225.2966766
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:04:11,-500,241.8666229,79.8674469,22.60363579,225.3200684
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:04:32,-200,239.4776764,79.07217407,22.61466408,225.4084015
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:04:53,100,232.3703613,76.7061615,22.62279701,225.4735413
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:05:15,400,217.9032898,71.8901062,22.62598801,225.4990997
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:05:36,700,197.6932068,65.16221619,22.63675499,225.5853271
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:05:57,1000,148.3725739,48.7434845,22.64247131,225.631134
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:06:18,1300,88.7828598,28.90620422,22.65018082,225.6928711
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:06:40,1600,40.34360886,12.78088379,22.63703537,225.5875854
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:07:01,1900,11.20339012,3.080169678,22.6272583,225.5092773
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:07:22,2200,4.045416355,0.697296143,22.62728119,225.5094604
Big Egg,2,Spring,May,2017,Sensor 2,2,31-05-2017 13:07:44,2500,3.504548788,0.517242432,22.64161301,225.6242371
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:10:10,-2000,241.2377472,79.65809631,22.65626335,225.7415924
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:10:31,-1700,243.217865,80.317276,22.66222572,225.7893372
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:10:52,-1400,244.7875366,80.83981323,22.66800308,225.8356171
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:11:13,-1100,244.7344055,80.8221283,22.67464828,225.8888397
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:11:35,-800,244.1018219,80.61154175,22.67469788,225.8892365
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:11:56,-500,239.6053772,79.11468506,22.67836952,225.9186554
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:12:17,-200,229.2201691,75.6574707,22.68766212,225.9930725
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:12:39,100,212.1799469,69.9848175,22.69351959,226.0399933
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:13:00,400,190.2212524,62.67481995,22.70785904,226.1548462
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:13:21,700,164.286499,54.04119873,22.7108078,226.1784668
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:13:43,1000,97.70378876,31.8759613,22.71199226,226.1879425
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:14:04,1300,48.12642288,15.37176514,22.7122612,226.190094
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:14:25,1600,23.99010277,7.336837769,22.70320702,226.1175842
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:14:46,1900,11.97206402,3.33605957,22.69692993,226.0673065
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:15:08,2200,7.455863476,1.832626343,22.70438576,226.1270142
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:15:29,2500,4.025844574,0.69078064,22.70804596,226.1563416
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:15:50,2800,3.530996323,0.526046753,22.70990181,226.1711884
Big Egg,2,Spring,May,2017,Sensor 2,3,31-05-2017 13:16:12,3100,3.537688255,0.528274536,22.72927666,226.3263855
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 11:59:39,-2000,242.6104889,91.90310669,19.48362923,200.3306122
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:00:00,-1700,242.9849091,92.04450989,19.53126717,200.7121582
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:00:21,-1400,242.8766632,92.00363159,19.57821083,201.08815
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:00:42,-1100,242.278656,91.77778625,19.6258831,201.4699707
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:01:04,-800,241.034668,91.30796814,19.66838455,201.8103943
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:01:25,-500,238.5582886,90.37272644,19.71229553,202.1620941
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:01:46,-200,236.8470764,89.72645569,19.75376129,202.4942169
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:02:08,100,233.0487823,88.29196167,19.7884388,202.7719574
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:02:29,400,225.8173676,85.56089783,19.84049416,203.1888885
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:02:50,700,220.2554016,83.46032715,19.88374138,203.5352783
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:03:12,1000,215.6732941,81.72981262,19.91958046,203.8223267
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:03:33,1300,208.5582428,79.04269409,19.96608734,204.1948242
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:03:54,1600,194.7237854,73.81787109,20.00757027,204.5270844
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:04:15,1900,182.5181122,69.20819092,20.04444885,204.8224487
Big Egg,3,Spring,May,2017,Sensor 1,1,31-05-2017 12:04:37,2200,171.815506,65.16616821,20.08572388,205.1530457
